,age,default,balance,housing,loan,duration,campaign,pdays,previous,y,date,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown,contact_cellular,contact_telephone,contact_unknown,poutcome_failure,poutcome_other,poutcome_success,poutcome_unknown
3220,1,0,0,1,1,0.070506454816286,0.0,0.0,0,0,256,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3221,1,0,0,0,1,0.04634227077126779,0.061224489795918366,0.0,0,0,135,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3222,1,0,1,1,1,0.12247600132406487,0.0,0.0,0,0,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
3223,1,0,0,0,0,0.09731876861966236,0.0,0.0,0,0,232,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3224,3,0,0,0,0,0.26812313803376364,0.02040816326530612,0.0,0,1,155,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
3225,0,0,0,1,0,0.009599470374048328,0.6122448979591837,0.0,0,0,157,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3226,1,0,0,1,0,0.04104601125455147,0.02040816326530612,0.0,0,0,42,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
3227,3,0,0,0,0,0.04137702747434624,0.061224489795918366,0.0,0,0,149,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
3228,2,1,0,1,0,0.08937437934458789,0.061224489795918366,0.0,0,0,135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
3229,2,0,1,1,0,0.32439589539887453,0.0,0.0,0,1,45,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
3230,1,0,0,1,0,0.1353856338960609,0.02040816326530612,0.0,0,0,232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
3231,1,0,2,1,0,0.013240648791790799,0.0,0.40825688073394495,3,0,228,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
3232,4,0,0,1,1,0.021847070506454815,0.061224489795918366,0.009174311926605505,7,0,331,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
3233,0,0,0,0,0,0.1519364448857994,0.3469387755102041,0.0,0,0,329,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
3234,2,0,0,0,0,0.030453492221118834,0.02040816326530612,0.0,0,0,213,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
3235,1,0,0,1,0,0.09003641178417743,0.0,0.22477064220183487,1,0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
3236,2,0,0,1,0,0.0837471036080768,0.02040816326530612,0.16857798165137614,9,0,260,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
3237,1,0,0,0,0,0.042039059913935785,0.04081632653061224,0.0,0,0,146,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
3238,3,0,0,1,1,0.1926514399205561,0.02040816326530612,0.0,0,0,246,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
3239,3,0,0,1,0,0.08705726580602449,0.0,0.5447247706422018,1,1,123,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
3240,2,0,0,0,0,0.00827540549486925,0.0,0.0,0,0,155,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
3241,3,0,0,0,0,0.020191989407480966,0.10204081632653061,0.0,0,0,206,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
3242,1,0,0,1,0,0.020854021847070508,0.04081632653061224,0.0,0,0,160,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
3243,1,0,0,0,0,0.06156901688182721,0.0,0.09518348623853211,1,0,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
3244,3,0,0,0,0,0.09367759020191989,0.02040816326530612,0.0,0,0,141,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
3245,2,0,0,1,0,0.024164184045018206,0.0,0.0,0,0,198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3246,1,0,0,1,1,0.05461767626613704,0.0,0.0,0,0,219,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
3247,3,0,0,1,0,0.006951340615690168,0.0,0.0,0,0,42,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3248,4,0,0,0,0,0.22012578616352202,0.0,0.0,0,1,57,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
3249,4,0,0,1,0,0.039059913935782856,0.10204081632653061,0.0,0,0,157,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
3250,3,0,0,0,0,0.08771929824561403,0.04081632653061224,0.6215596330275229,3,1,66,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
3251,4,0,0,0,0,0.0539556438265475,0.0,0.0,0,0,64,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3252,2,0,0,1,1,0.07944389275074479,0.0,0.0,0,0,233,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
3253,2,0,0,1,0,0.031446540880503145,0.10204081632653061,0.0,0,0,216,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
3254,2,0,0,1,1,0.023833167825223437,0.02040816326530612,0.0,0,0,220,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
3255,3,0,0,0,1,0.08209202250910294,0.061224489795918366,0.0,0,0,171,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
3256,2,0,0,0,0,0.06918238993710692,0.04081632653061224,0.2098623853211009,6,1,295,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
3257,1,0,0,1,0,0.0033101621979476996,0.0,0.0,0,0,212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
3258,2,0,0,1,0,0.038728897715988087,0.02040816326530612,0.0,0,0,157,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3259,3,0,0,1,0,0.04932141674942072,0.0,0.0,0,0,216,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
3260,2,0,0,0,0,0.0013240648791790798,0.08163265306122448,0.4025229357798165,3,0,235,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
3261,1,0,0,0,0,0.07944389275074479,0.0,0.0,0,0,43,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
3262,4,0,0,0,0,0.020854021847070508,0.02040816326530612,0.0,0,0,190,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
3263,1,0,0,1,0,0.05461767626613704,0.0,0.26605504587155965,2,0,268,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
3264,2,0,0,0,0,0.027143330023171135,0.02040816326530612,0.0,0,0,147,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
3265,3,0,0,0,1,0.0903674280039722,0.02040816326530612,0.0,0,0,156,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3266,2,0,0,1,0,0.04965243296921549,0.08163265306122448,0.2029816513761468,1,0,233,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
3267,3,0,0,0,0,0.04336312479311486,0.04081632653061224,0.0,0,0,206,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
3268,2,0,0,1,0,0.12843429328037073,0.0,0.0,0,0,259,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3269,2,0,0,1,0,0.04270109235352532,0.02040816326530612,0.0,0,0,238,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
3270,1,0,0,0,0,0.030453492221118834,0.02040816326530612,0.12614678899082568,4,0,183,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
3271,2,0,1,1,0,0.14630916914928832,0.0,0.0,0,1,226,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
3272,2,0,1,1,0,0.005296259516716319,0.10204081632653061,0.2018348623853211,15,0,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
3273,1,0,0,1,0,0.09500165508109898,0.02040816326530612,0.0,0,0,239,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
3274,4,0,2,0,0,0.06951340615690169,0.14285714285714285,0.0,0,0,198,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3275,1,0,1,0,0,0.05130751406818934,0.02040816326530612,0.0,0,0,135,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
3276,1,0,0,1,1,0.08970539556438266,0.061224489795918366,0.0,0,0,146,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
3277,2,0,0,1,0,0.04104601125455147,0.04081632653061224,0.0,0,0,238,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
3278,4,0,0,0,0,0.0671962926183383,0.02040816326530612,0.17660550458715596,1,0,43,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
3279,1,0,0,1,0,0.04700430321085733,0.04081632653061224,0.0,0,0,223,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3280,4,0,0,1,0,0.005958291956305859,0.0,0.0,0,0,241,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
3281,1,0,0,1,0,0.07778881165177094,0.02040816326530612,0.4013761467889908,3,0,228,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3282,2,0,0,1,0,0.029129427341939754,0.0,0.0,0,0,162,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3283,2,0,0,1,0,0.04799735187024164,0.061224489795918366,0.0,0,0,227,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
3284,4,0,0,0,0,0.034094670638861305,0.02040816326530612,0.0,0,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3285,2,0,0,0,0,0.022178086726249588,0.02040816326530612,0.0,0,0,147,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
3286,1,0,0,1,0,0.039059913935782856,0.10204081632653061,0.0,0,0,227,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
3287,1,0,0,1,0,0.003972194637537239,0.10204081632653061,0.4231651376146789,1,0,228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
3288,4,0,0,0,0,0.08176100628930817,0.0,0.0,0,0,332,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
3289,4,0,2,0,0,0.06984442237669646,0.04081632653061224,0.0,0,0,45,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3290,3,0,0,0,0,0.04104601125455147,0.04081632653061224,0.0,0,0,168,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
3291,3,0,1,0,0,0.14597815292949354,0.04081632653061224,0.0,0,0,136,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
3292,1,0,0,0,0,0.023833167825223437,0.02040816326530612,0.0,0,0,305,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
3293,4,0,0,1,0,0.06686527639854353,0.0,0.0,0,0,176,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3294,2,0,0,1,1,0.04998344918901026,0.0,0.0,0,0,44,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
3295,1,0,0,1,0,0.14068189341277723,0.0,0.231651376146789,1,0,331,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
3296,4,0,0,0,1,0.04270109235352532,0.0,0.0,0,0,210,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
3297,1,0,0,0,0,0.15557762330354188,0.04081632653061224,0.11009174311926606,3,1,196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
3298,1,0,0,1,0,0.19000331016219796,0.0,0.41857798165137616,1,0,231,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
3299,2,0,0,1,0,0.004303210857332009,0.04081632653061224,0.19495412844036697,2,0,240,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
3300,3,0,0,1,0,0.023171135385633895,0.0,0.0,0,0,204,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3301,4,0,1,1,0,0.07778881165177094,0.04081632653061224,0.8738532110091743,1,1,138,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
3302,1,0,0,1,1,0.08970539556438266,0.14285714285714285,0.0,0,0,135,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
3303,3,0,0,1,0,0.03210857332009268,0.0,0.41628440366972475,5,0,240,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
3304,4,0,0,0,0,0.22078781860311156,0.0,0.20871559633027523,3,1,324,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
3305,2,0,0,0,0,0.32903012247600133,0.0,0.0,0,1,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
3306,3,0,0,0,0,0.08838133068520357,0.0,0.0,0,0,203,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
3307,1,0,0,1,0,0.04270109235352532,0.04081632653061224,0.0,0,0,231,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
3308,3,0,0,1,0,0.026481297583581597,0.02040816326530612,0.0,0,0,211,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
3309,1,0,0,1,0,0.09169149288315127,0.0,0.0,0,0,239,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
3310,1,0,0,1,0,0.0814299900695134,0.0,0.0,0,0,212,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3311,4,0,0,0,0,0.04634227077126779,0.0,0.0,0,1,63,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
3312,2,0,0,1,0,0.14167494207216152,0.0,0.0,0,0,232,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
3313,2,0,0,0,0,0.13472360145647136,0.0,0.0,0,0,206,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
3314,1,0,0,0,0,0.14035087719298245,0.02040816326530612,0.38646788990825687,6,0,152,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
3315,1,0,0,1,0,0.08109897384971863,0.02040816326530612,0.3853211009174312,2,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
3316,4,0,0,0,0,0.07646474677259185,0.04081632653061224,0.0,0,0,135,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3317,0,0,0,0,0,0.08705726580602449,0.02040816326530612,0.13188073394495411,2,1,105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
3318,4,0,0,0,0,0.19563058589870905,0.0,0.0,0,0,114,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3319,2,0,0,0,0,0.007944389275074478,0.061224489795918366,0.0,0,0,195,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
3320,3,0,0,1,0,0.0837471036080768,0.02040816326530612,0.0,0,0,164,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
3321,1,0,0,1,0,0.20721615359152598,0.10204081632653061,0.0,0,1,154,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3322,1,0,0,1,0,0.24594505130751407,0.08163265306122448,0.0,0,0,226,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
3323,4,0,0,0,0,0.027474346242965905,0.061224489795918366,0.0,0,0,127,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
3324,1,0,0,0,0,0.0605759682224429,0.04081632653061224,0.0,0,0,217,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3325,1,0,0,1,0,0.14829526646805694,0.02040816326530612,0.0,0,0,233,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
3326,4,0,0,0,0,0.010592519033432638,0.061224489795918366,0.0,0,0,195,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
3327,2,0,0,1,0,0.0903674280039722,0.0,0.0,0,0,43,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
3328,1,0,0,1,0,0.03773584905660377,0.0,0.0,0,0,241,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
3329,1,0,2,1,1,0.0638861304203906,0.02040816326530612,0.0,0,0,42,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
3330,4,0,0,0,1,0.03210857332009268,0.08163265306122448,0.0,0,0,262,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3331,3,0,0,1,0,0.09202250910294604,0.02040816326530612,0.4426605504587156,1,1,213,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
3332,1,0,2,1,0,0.0013240648791790798,0.10204081632653061,0.3073394495412844,4,0,232,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
3333,1,0,0,1,0,0.4779874213836478,0.12244897959183673,0.0,0,1,168,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3334,3,0,0,0,0,0.11254551473022179,0.0,0.0,0,0,41,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3335,1,0,0,1,0,0.0026481297583581596,0.14285714285714285,0.393348623853211,9,0,235,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
3336,2,0,0,1,0,0.018867924528301886,0.0,0.0,0,0,209,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
3337,4,0,0,1,0,0.028798411122144985,0.10204081632653061,0.0,0,0,226,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
3338,1,0,0,1,0,0.05230056272757365,0.04081632653061224,0.0,0,0,225,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
3339,1,0,0,0,1,0.11089043363124793,0.0,0.0,0,0,225,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
3340,3,0,0,0,0,0.036080767957629926,0.02040816326530612,0.0,0,0,233,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
3341,3,0,0,0,0,0.18338298576630255,0.0,0.0,0,1,271,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3342,2,0,1,1,0,0.021516054286660046,0.0,0.0,0,0,216,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
3343,2,0,0,1,1,0.17775571002979146,0.0,0.3394495412844037,6,0,233,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
3344,1,0,0,0,0,0.14068189341277723,0.0,0.0,0,0,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
3345,1,0,1,1,0,0.04336312479311486,0.02040816326530612,0.0,0,0,211,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
3346,3,0,0,1,0,0.030453492221118834,0.0,0.12844036697247707,3,0,66,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
3347,2,0,0,1,0,0.021185038066865277,0.02040816326530612,0.0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
3348,1,0,0,0,0,0.17378351539225423,0.02040816326530612,0.0,0,0,239,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
3349,1,0,0,0,0,0.2138364779874214,0.02040816326530612,0.0,0,0,336,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
3350,1,0,0,1,0,0.021516054286660046,0.0,0.21330275229357798,2,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
3351,3,0,0,1,1,0.022178086726249588,0.12244897959183673,0.0,0,0,156,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3352,3,0,0,1,0,0.008606421714664018,0.12244897959183673,0.0,0,0,234,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
3353,3,0,0,1,0,0.0016550810989738498,0.3673469387755102,0.0,0,0,154,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
3354,4,0,0,0,0,0.10824230387288977,0.02040816326530612,0.0,0,0,142,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3355,3,0,0,1,0,0.020523005627275735,0.0,0.0,0,0,203,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
3356,3,0,0,1,0,0.007282356835484938,0.10204081632653061,0.0,0,0,42,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3357,3,0,0,1,0,0.08672624958622972,0.04081632653061224,0.0,0,0,240,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
3358,1,0,0,0,0,0.05428666004634227,0.02040816326530612,0.0,0,0,41,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
3359,0,0,0,0,1,0.10327706057596822,0.0,0.0,0,0,181,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
3360,4,0,0,0,0,0.3316782522343595,0.02040816326530612,0.0,0,1,177,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
3361,3,0,1,1,0,0.024164184045018206,0.0,0.0,0,0,43,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
3362,0,0,0,0,0,0.20456802383316783,0.0,0.0,0,0,237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
3363,1,0,0,1,0,0.16219794769943727,0.02040816326530612,0.0,0,0,225,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
3364,2,0,0,0,1,0.08771929824561403,0.0,0.0,0,0,195,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
3365,1,0,0,1,0,0.178417742469381,0.04081632653061224,0.36926605504587157,6,0,267,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
3366,3,0,0,0,0,0.08738828202581926,0.10204081632653061,0.0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
3367,1,0,0,0,0,0.1300893743793446,0.0,0.0,0,1,210,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3368,4,0,1,0,0,0.005958291956305859,0.061224489795918366,0.13188073394495411,1,0,41,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
